state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
MO,2025-12-01,2025-12-31,monthly,ALL,TOTAL,TOTAL,,online,soccer,1221687267,130835055,130835055,,,1090852212,,,0.10709373710776345,31,False,False,SW_Monthly_Financials_1225.xls,SPORT DETAIL MOBILE,,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/12_Dec/SW Monthly Financials 1225.xls,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,,,,2026-04-01T21:14:32.496513
MO,2025-12-01,2025-12-31,monthly,ALL,TOTAL,TOTAL,,online,tennis,606683614,72287180,72287180,,,534396434,,,0.11915136379470437,31,False,False,SW_Monthly_Financials_1225.xls,SPORT DETAIL MOBILE,,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/12_Dec/SW Monthly Financials 1225.xls,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,,,,2026-04-01T21:14:32.496513
MO,2025-12-01,2025-12-31,monthly,ALL,TOTAL,TOTAL,,online,motorsports,12051477,7563807,7563807,,,4487670,,,0.6276248961019467,31,False,False,SW_Monthly_Financials_1225.xls,SPORT DETAIL MOBILE,,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/12_Dec/SW Monthly Financials 1225.xls,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,,,,2026-04-01T21:14:32.496513
MO,2025-12-01,2025-12-31,monthly,ALL,TOTAL,TOTAL,,online,parlay,21347033163,7423733310,7423733310,,,13923299853,,,0.34776417187880115,31,False,False,SW_Monthly_Financials_1225.xls,SPORT DETAIL MOBILE,,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/12_Dec/SW Monthly Financials 1225.xls,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,,,,2026-04-01T21:14:32.496513
MO,2025-12-01,2025-12-31,monthly,ALL,TOTAL,TOTAL,,retail,combat_sports,542047,20657,20657,,,521390,,,0.0381092414495422,31,False,False,SW_Monthly_Financials_1225.xls,SPORT DETAIL RETAIL,,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/12_Dec/SW Monthly Financials 1225.xls,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,,,,2026-04-01T21:14:32.496513
MO,2025-12-01,2025-12-31,monthly,ALL,TOTAL,TOTAL,,retail,basketball,67912126,1979715,1979715,,,65932411,,,0.029151126854724,31,False,False,SW_Monthly_Financials_1225.xls,SPORT DETAIL RETAIL,,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/12_Dec/SW Monthly Financials 1225.xls,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,,,,2026-04-01T21:14:32.496513
MO,2025-12-01,2025-12-31,monthly,ALL,TOTAL,TOTAL,,retail,baseball,52705,52705,52705,,,,,,1.0,31,False,False,SW_Monthly_Financials_1225.xls,SPORT DETAIL RETAIL,,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/12_Dec/SW Monthly Financials 1225.xls,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,,,,2026-04-01T21:14:32.496513
MO,2026-01-01,2026-01-31,monthly,BETMGM - MOBILE,BetMGM,BetMGM,Entain/MGM Resorts,online,,3295567710,11542676,,,11542676,,1154268,,0.003502484857153792,31,False,False,SW_Monthly_Financials_0226.xlsx,MONTHLY STATS MOBILE,16.0,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/02_Feb/SW Monthly Financials 0226.xlsx,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,MO/screenshots/MO_2026_04_SW_Monthly_Financials_0226.png,2026-01-01 00:00:00 | 579522 | 32955677.1 | 32840250.34 | 115426.76000000164 | 11542.676000000165,"{""headers"": [""LICENSEE"", ""MO/YR"", ""WAGERS"", ""HANDLE"", """", ""DEDUCTIONS"", """", ""TAXABLE AGR"", ""WAGERING TAX""], ""rows"": [["""", """", """", """", """", """", """", """", """"], [""BETMGM - MOBILE"", ""2025-12-01 00:00:00"", ""508835"", ""28055574.31"", """", ""27910335.29"", """", ""145239.01999999955"", ""14523.901999999956""], ["""", ""2026-01-01 00:00:00"", ""579522"", ""32955677.1"", """", ""32840250.34"", """", ""115426.76000000164"", ""11542.676000000165""], ["""", ""2026-02-01 00:00:00"", ""406603"", ""19217396.63"", """", ""18775370.6"", """", ""442026.02999999747"", ""44202.60299999975""], ["""", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:14:29.135715
MO,2025-12-01,2025-12-31,monthly,RIVER CITY CASINO - RETAIL,River City Casino,ESPN Bet,PENN Entertainment,retail,,38868697,8845660,,,8845660,,884566,,0.22757799161623554,31,False,False,SW_Monthly_Financials_0226.xlsx,MONTHLY STATS RETAIL,51.0,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/02_Feb/SW Monthly Financials 0226.xlsx,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,MO/screenshots/MO_2026_04_SW_Monthly_Financials_0226.png,RIVER CITY CASINO - RETAIL | 2025-12-01 00:00:00 | 6329 | 388686.97 | 300230.37 | 88456.59999999998 | 8845.659999999998,"{""headers"": [""LICENSEE"", ""MO/YR"", ""WAGERS"", ""HANDLE"", """", ""DEDUCTIONS"", """", ""TAXABLE AGR"", ""WAGERING TAX""], ""rows"": [[""TOTALS:"", """", ""27199"", ""2533904.64"", """", ""2156355.35"", """", ""377549.2900000001"", ""37754.92900000001""], ["""", """", """", """", """", """", """", """", """"], [""RIVER CITY CASINO - RETAIL"", ""2025-12-01 00:00:00"", ""6329"", ""388686.97"", """", ""300230.37"", """", ""88456.59999999998"", ""8845.659999999998""], ["""", ""2026-01-01 00:00:00"", ""6706"", ""561529.35"", """", ""543140.76"", """", ""18388.589999999967"", ""1838.8589999999967""], ["""", ""2026-02-01 00:00:00"", ""7639"", ""434528.25"", """", ""391209.34"", """", ""43318.909999999974"", ""4331.890999999998""]], ""highlight"": 2}",2026-04-01T21:14:29.135715
MO,2026-01-01,2026-01-31,monthly,RIVER CITY CASINO - RETAIL,River City Casino,ESPN Bet,PENN Entertainment,retail,,56152935,1838859,,,1838859,,183886,,0.03274733546875155,31,False,False,SW_Monthly_Financials_0226.xlsx,MONTHLY STATS RETAIL,52.0,,,,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/FY26_SWFinReport/02_Feb/SW Monthly Financials 0226.xlsx,https://www.mgc.dps.mo.gov/SportsWagering/sw_financials/rb_SWFin_main.html,MO/screenshots/MO_2026_04_SW_Monthly_Financials_0226.png,2026-01-01 00:00:00 | 6706 | 561529.35 | 543140.76 | 18388.589999999967 | 1838.8589999999967,"{""headers"": [""LICENSEE"", ""MO/YR"", ""WAGERS"", ""HANDLE"", """", ""DEDUCTIONS"", """", ""TAXABLE AGR"", ""WAGERING TAX""], ""rows"": [["""", """", """", """", """", """", """", """", """"], [""RIVER CITY CASINO - RETAIL"", ""2025-12-01 00:00:00"", ""6329"", ""388686.97"", """", ""300230.37"", """", ""88456.59999999998"", ""8845.659999999998""], ["""", ""2026-01-01 00:00:00"", ""6706"", ""561529.35"", """", ""543140.76"", """", ""18388.589999999967"", ""1838.8589999999967""], ["""", ""2026-02-01 00:00:00"", ""7639"", ""434528.25"", """", ""391209.34"", """", ""43318.909999999974"", ""4331.890999999998""], ["""", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:14:29.135715
