state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
MI,2026-01-01,2026-01-31,monthly,BetMGM,BetMGM,BetMGM,Entain/MGM Resorts,online,,6114060168,807404783,,,476124027,,27996093,,0.13205705551048152,31,False,False,Internet-Sports-Betting---2026.xlsx,Internet Sports Betting 2026,7,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet-Sports-Betting---2026.xlsx?rev=3ed9dfa413e24f0fb8cda9295b3f98d9&hash=FA992E7607ED51527F9D65D55F75D19E,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet-Sports-Betting---2026.png,January | 61140601.68 | 8074047.829999998 | 4761240.269999998 | 279960.9278759998,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""61140601.68"", ""8074047.829999998"", ""4761240.269999998"", ""279960.9278759998"", ""169273833.59"", ""22840141.53"", ""14569617.990000002"", ""856693.5378120001"", ""18263786.95""], [""February"", ""44929818.73"", ""5349599.309999995"", ""2590340.689999995"", ""152312.03257199968"", ""128565857.04"", ""17230439.25"", ""12501350.35"", ""735079.4005799999"", ""14746492.65""], [""March"", """", """", """", """", """", """", """", """", """"]], ""highlight"": 0}",2026-03-29T06:26:37.160823
MI,2022-03-01,2022-03-31,monthly,NYX Digital,FireKeepers,FireKeepers,Nottawaseppi Huron Band,online,,249718075,-1290657,,,-10053821,,0,,-0.005168456468359369,31,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,9,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,March | 2497180.75 | -12906.569999999832 | -100538.20999999983 | 0.0,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""], [""May"", ""79976805.52"", ""8798501.199999994"", ""5279688.799999993"", ""310445.70143999957"", ""99394759.39"", ""15155248.789999994"", ""11547566.469999993"", ""678996.9084359995"", ""32762185.42""]], ""highlight"": 2}",2026-03-29T06:26:40.596694
MI,2022-03-01,2022-03-31,monthly,DraftKings,DraftKings,DraftKings,DraftKings Inc,online,,10291916098,332493964,,,86529369,,0,,0.03230632282987739,31,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,9,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,March | 102919160.98 | 3324939.6400000006 | 865293.6900000004 | 0.0,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""], [""May"", ""79976805.52"", ""8798501.199999994"", ""5279688.799999993"", ""310445.70143999957"", ""99394759.39"", ""15155248.789999994"", ""11547566.469999993"", ""678996.9084359995"", ""32762185.42""]], ""highlight"": 2}",2026-03-29T06:26:40.596694
MI,2022-03-01,2022-03-31,monthly,Penn Sports Interactive / Barstool Sportsbook,ESPN Bet,ESPN Bet,PENN Entertainment,online,,2963303067,41887040,,,3419265,,201053,,0.0141352534833387,31,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,9,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,March | 29633030.67 | 418870.40000000043 | 34192.65000000043 | 2010.5278200000253,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""], [""May"", ""79976805.52"", ""8798501.199999994"", ""5279688.799999993"", ""310445.70143999957"", ""99394759.39"", ""15155248.789999994"", ""11547566.469999993"", ""678996.9084359995"", ""32762185.42""]], ""highlight"": 2}",2026-03-29T06:26:40.596694
MI,2022-03-01,2022-03-31,monthly,FanDuel,FanDuel,FanDuel,Flutter Entertainment,online,,14013969694,1323475491,,,867129224,,50987198,,0.0944397283495367,31,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,9,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,March | 140139696.94 | 13234754.910000004 | 8671292.240000004 | 509871.9837120002,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""], [""May"", ""79976805.52"", ""8798501.199999994"", ""5279688.799999993"", ""310445.70143999957"", ""99394759.39"", ""15155248.789999994"", ""11547566.469999993"", ""678996.9084359995"", ""32762185.42""]], ""highlight"": 2}",2026-03-29T06:26:40.596694
MI,2022-03-01,2022-03-31,monthly,BetMGM,BetMGM,BetMGM,Entain/MGM Resorts,online,,10808532170,928674276,,,454275140,,26711378,,0.08592048035695489,31,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,9,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,March | 108085321.7 | 9286742.760000011 | 4542751.400000011 | 267113.78232000064,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""], [""May"", ""79976805.52"", ""8798501.199999994"", ""5279688.799999993"", ""310445.70143999957"", ""99394759.39"", ""15155248.789999994"", ""11547566.469999993"", ""678996.9084359995"", ""32762185.42""]], ""highlight"": 2}",2026-03-29T06:26:40.596694
MI,2022-02-01,2022-02-28,monthly,Wynn,WynnBET,ESPN Bet,PENN Entertainment,online,,282394468,18538639,,,16383439,,1376209,,0.06564802466314602,28,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,8,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,February | 2823944.68 | 185386.39000000013 | 163834.39000000013 | 13762.088760000011,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""]], ""highlight"": 1}",2026-03-29T06:26:40.596694
MI,2022-02-01,2022-02-28,monthly,GAN,Soaring Eagle,Soaring Eagle,Saginaw Chippewa,online,,0,0,,,0,,0,,,28,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,8,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,February | 0.0 | 0.0 | 0.0 | 0.0,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""]], ""highlight"": 1}",2026-03-29T06:26:40.596694
MI,2022-02-01,2022-02-28,monthly,Pala Interactive,Four Winds,Four Winds,Pokagon Band,online,,81769423,-6904103,,,1774027,,0,,-0.08443379868291354,28,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,8,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,February | 817694.23 | -69041.02999999998 | 17740.27000000002 | 0.0,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""]], ""highlight"": 1}",2026-03-29T06:26:40.596694
MI,2022-02-01,2022-02-28,monthly,FoxBet,FoxBet,FanDuel,Flutter Entertainment,online,,295917466,9041404,,,-1942921,,0,,0.030553803133742705,28,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,8,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,February | 2959174.66 | 90414.04000000004 | -19429.209999999963 | 0.0,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""]], ""highlight"": 1}",2026-03-29T06:26:40.596694
MI,2022-02-01,2022-02-28,monthly,Rush Street,BetRivers,BetRivers,Rush Street Interactive,online,,606748475,18853341,,,-13640652,,0,,0.031072745588688954,28,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,8,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,February | 6067484.75 | 188533.40999999997 | -136406.52000000002 | 0.0,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""]], ""highlight"": 1}",2026-03-29T06:26:40.596694
MI,2022-02-01,2022-02-28,monthly,PointsBet,Fanatics,Fanatics,Fanatics Inc,online,,1078387540,71752304,,,-34309,,0,,0.0665366589825398,28,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,8,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,February | 10783875.4 | 717523.040000001 | -343.0899999990361 | 0.0,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""]], ""highlight"": 1}",2026-03-29T06:26:40.596694
MI,2022-02-01,2022-02-28,monthly,Golden Nugget Online Gaming,DraftKings (Golden Nugget),DraftKings,DraftKings Inc,online,,88642021,7269540,,,1905418,,160055,,0.08201008864633175,28,False,False,Internet_Sports_Betting_-_January_2022_748264_7.xlsx,Internet Sports Betting 2022,8,,,,https://www.michigan.gov/mgcb/-/media/Project/Websites/mgcb/Detroit-Casino-Revenue-Files/Internet_Sports_Betting_-_January_2022_748264_7.xlsx?rev=2d6c55fe8e3945b287d1059671eed970&hash=3F73198767B8B3536CAB85ABF68B17A1,https://www.michigan.gov/mgcb/detroit-casinos/resources/revenues-and-wagering-tax-information,MI/screenshots/MI_2026_03_Internet_Sports_Betting_-_January_2022_748264_7.png,February | 886420.21 | 72695.3999999999 | 19054.179999999906 | 1600.5511199999921,"{""headers"": [""Month"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle"", ""Gross Sports Betting Receipts"", ""Adjusted Gross Sports Betting Receipts"", ""Internet Sports Betting State Tax\n (5.88%)"", ""Total Handle""], ""rows"": [[""January"", ""110897174.73"", ""10890973.490000002"", ""5178652.400000002"", ""304504.7611200001"", ""132725178.66"", ""12290630.759999994"", ""8719004.219999995"", ""512677.4481359997"", ""49960608.27""], [""February"", ""86658217.25"", ""5967282.819999994"", ""102425.25999999419"", ""6022.605287999658"", ""122402376.26"", ""4784141.530000004"", ""1720160.3300000038"", ""101145.42740400022"", ""30335032.1""], [""March"", ""108085321.7"", ""9286742.760000011"", ""4542751.400000011"", ""267113.78232000064"", ""140139696.94"", ""13234754.910000004"", ""8671292.240000004"", ""509871.9837120002"", ""29633030.67""], [""April"", ""89711994.15"", ""7290754.570000006"", ""3416399.750000006"", ""200884.30530000036"", ""118409388.63"", ""15619915.759999998"", ""11562090.669999998"", ""679850.9313959999"", ""31323134.01""]], ""highlight"": 1}",2026-03-29T06:26:40.596694
