state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
LA,2024-02-01,2024-02-29,monthly,ALL,TOTAL,TOTAL,,online,football,,-170406737,-170406737,,-170406737,,,,,29,False,False,LA_mobile_sportsbook.xlsx,FY24,8,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-02-01 00:00:00 | 0.4400321575540663 | 253069041.37999997 | -4619569.28 | 25854759.889999997 | 3859246.7800000003 | 0.10216484698804923 | 0.43730129205038903 | 63475.590000000004 | 4402098.34 | -1704067.3699999999 | 436994.14 | 19968882.550000004 | 2080157.1800000002,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2023-12-01 00:00:00"", ""0.5771675030979239"", ""344928425.1499995"", ""-681308.8199999939"", ""51424395.379987754"", ""7183032.076997579"", ""0.14908714860952604"", ""0.6639903448552884"", ""17048.309135747404"", ""4468036.136134065""], [""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-02-01,2024-02-29,monthly,ALL,TOTAL,TOTAL,,online,soccer,,43699414,43699414,,43699414,,,,,29,False,False,LA_mobile_sportsbook.xlsx,FY24,8,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-02-01 00:00:00 | 0.4400321575540663 | 253069041.37999997 | -4619569.28 | 25854759.889999997 | 3859246.7800000003 | 0.10216484698804923 | 0.43730129205038903 | 63475.590000000004 | 4402098.34 | -1704067.3699999999 | 436994.14 | 19968882.550000004 | 2080157.1800000002,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2023-12-01 00:00:00"", ""0.5771675030979239"", ""344928425.1499995"", ""-681308.8199999939"", ""51424395.379987754"", ""7183032.076997579"", ""0.14908714860952604"", ""0.6639903448552884"", ""17048.309135747404"", ""4468036.136134065""], [""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-02-01,2024-02-29,monthly,ALL,TOTAL,TOTAL,,online,parlay,,1996888255,1996888255,,1996888255,,,,,29,False,False,LA_mobile_sportsbook.xlsx,FY24,8,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-02-01 00:00:00 | 0.4400321575540663 | 253069041.37999997 | -4619569.28 | 25854759.889999997 | 3859246.7800000003 | 0.10216484698804923 | 0.43730129205038903 | 63475.590000000004 | 4402098.34 | -1704067.3699999999 | 436994.14 | 19968882.550000004 | 2080157.1800000002,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2023-12-01 00:00:00"", ""0.5771675030979239"", ""344928425.1499995"", ""-681308.8199999939"", ""51424395.379987754"", ""7183032.076997579"", ""0.14908714860952604"", ""0.6639903448552884"", ""17048.309135747404"", ""4468036.136134065""], [""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-02-01,2024-02-29,monthly,ALL,TOTAL,TOTAL,,online,other,,208015718,208015718,,208015718,,,,,29,False,False,LA_mobile_sportsbook.xlsx,FY24,8,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-02-01 00:00:00 | 0.4400321575540663 | 253069041.37999997 | -4619569.28 | 25854759.889999997 | 3859246.7800000003 | 0.10216484698804923 | 0.43730129205038903 | 63475.590000000004 | 4402098.34 | -1704067.3699999999 | 436994.14 | 19968882.550000004 | 2080157.1800000002,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2023-12-01 00:00:00"", ""0.5771675030979239"", ""344928425.1499995"", ""-681308.8199999939"", ""51424395.379987754"", ""7183032.076997579"", ""0.14908714860952604"", ""0.6639903448552884"", ""17048.309135747404"", ""4468036.136134065""], [""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-03-01,2024-03-31,monthly,ALL,TOTAL,TOTAL,,online,,31937865793,3358064482,3559525883,201461401,3358064482,,524389498,,0.10514367189607284,31,False,False,LA_mobile_sportsbook.xlsx,FY24,9,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-03-01 00:00:00 | 0.43141513089558703 | 319378657.93 | -2014614.0099999998 | 33580644.82 | 5243894.9799999995 | 0.10514367189607284 | 0.27165795870563536 | 442012.19999999995 | 7260911.390000001 | 157443.72999999998 | 496933.95 | 22780056.67 | 3167286.34,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-03-01,2024-03-31,monthly,ALL,TOTAL,TOTAL,,online,baseball,,44201220,44201220,,44201220,,,,,31,False,False,LA_mobile_sportsbook.xlsx,FY24,9,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-03-01 00:00:00 | 0.43141513089558703 | 319378657.93 | -2014614.0099999998 | 33580644.82 | 5243894.9799999995 | 0.10514367189607284 | 0.27165795870563536 | 442012.19999999995 | 7260911.390000001 | 157443.72999999998 | 496933.95 | 22780056.67 | 3167286.34,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-03-01,2024-03-31,monthly,ALL,TOTAL,TOTAL,,online,basketball,,726091139,726091139,,726091139,,,,,31,False,False,LA_mobile_sportsbook.xlsx,FY24,9,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-03-01 00:00:00 | 0.43141513089558703 | 319378657.93 | -2014614.0099999998 | 33580644.82 | 5243894.9799999995 | 0.10514367189607284 | 0.27165795870563536 | 442012.19999999995 | 7260911.390000001 | 157443.72999999998 | 496933.95 | 22780056.67 | 3167286.34,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-03-01,2024-03-31,monthly,ALL,TOTAL,TOTAL,,online,football,,15744373,15744373,,15744373,,,,,31,False,False,LA_mobile_sportsbook.xlsx,FY24,9,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-03-01 00:00:00 | 0.43141513089558703 | 319378657.93 | -2014614.0099999998 | 33580644.82 | 5243894.9799999995 | 0.10514367189607284 | 0.27165795870563536 | 442012.19999999995 | 7260911.390000001 | 157443.72999999998 | 496933.95 | 22780056.67 | 3167286.34,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-03-01,2024-03-31,monthly,ALL,TOTAL,TOTAL,,online,soccer,,49693395,49693395,,49693395,,,,,31,False,False,LA_mobile_sportsbook.xlsx,FY24,9,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-03-01 00:00:00 | 0.43141513089558703 | 319378657.93 | -2014614.0099999998 | 33580644.82 | 5243894.9799999995 | 0.10514367189607284 | 0.27165795870563536 | 442012.19999999995 | 7260911.390000001 | 157443.72999999998 | 496933.95 | 22780056.67 | 3167286.34,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-03-01,2024-03-31,monthly,ALL,TOTAL,TOTAL,,online,parlay,,2278005667,2278005667,,2278005667,,,,,31,False,False,LA_mobile_sportsbook.xlsx,FY24,9,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-03-01 00:00:00 | 0.43141513089558703 | 319378657.93 | -2014614.0099999998 | 33580644.82 | 5243894.9799999995 | 0.10514367189607284 | 0.27165795870563536 | 442012.19999999995 | 7260911.390000001 | 157443.72999999998 | 496933.95 | 22780056.67 | 3167286.34,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-03-01,2024-03-31,monthly,ALL,TOTAL,TOTAL,,online,other,,316728634,316728634,,316728634,,,,,31,False,False,LA_mobile_sportsbook.xlsx,FY24,9,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-03-01 00:00:00 | 0.43141513089558703 | 319378657.93 | -2014614.0099999998 | 33580644.82 | 5243894.9799999995 | 0.10514367189607284 | 0.27165795870563536 | 442012.19999999995 | 7260911.390000001 | 157443.72999999998 | 496933.95 | 22780056.67 | 3167286.34,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-01-01 00:00:00"", ""0.29607967330709994"", ""317844143.8"", ""-13786733.74"", ""35770628.34957103"", ""5341122.775935655"", ""0.1125414107742042"", ""0.6126007011926299"", ""5153.629999999999"", ""2466484.81""], [""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
LA,2024-04-01,2024-04-30,monthly,ALL,TOTAL,TOTAL,,online,,26324641412,3748217069,3912428019,164210950,3748217069,,610728755,,0.14238435427619492,30,False,False,LA_mobile_sportsbook.xlsx,FY24,10,,,,https://lsp.org/media/pnbnjy2u/fy26_mobile_sb_2026_02_feb.xlsx,https://lsp.org/about/leadershipsections/bureau-of-investigations/gaming-enforcement-division/,LA/screenshots/LA_2026_03_LA_mobile_sportsbook.png,2024-04-01 00:00:00 | 0.3849593713798476 | 263246414.12 | -1642109.5000000002 | 37482170.69 | 6107287.550000001 | 0.14238435427619492 | 0.8300493417029775 | 2020856.55 | 5800471.83 | 30364.189999999995 | 657464.07 | 26866904.120000005 | 464997.63,"{""headers"": ["""", ""Wagers\nvs\nPrevious\nYear"", ""Wagers\nWritten"", ""Promo\nDeduct."", ""Net\nProceeds"", ""Taxes\nPaid 1"", ""Win %"", ""Net\nProceeds\n vs Previous\nYear"", ""Baseball"", ""Basketball""], ""rows"": [[""2024-02-01 00:00:00"", ""0.4400321575540663"", ""253069041.37999997"", ""-4619569.28"", ""25854759.889999997"", ""3859246.7800000003"", ""0.10216484698804923"", ""0.43730129205038903"", ""63475.590000000004"", ""4402098.34""], [""2024-03-01 00:00:00"", ""0.43141513089558703"", ""319378657.93"", ""-2014614.0099999998"", ""33580644.82"", ""5243894.9799999995"", ""0.10514367189607284"", ""0.27165795870563536"", ""442012.19999999995"", ""7260911.390000001""], [""2024-04-01 00:00:00"", ""0.3849593713798476"", ""263246414.12"", ""-1642109.5000000002"", ""37482170.69"", ""6107287.550000001"", ""0.14238435427619492"", ""0.8300493417029775"", ""2020856.55"", ""5800471.83""], [""2024-05-01 00:00:00"", ""0.33983802369619787"", ""238268986.62999997"", ""-1177898.95"", ""31351279.37"", ""5523167.430000001"", ""0.13157935413006294"", ""0.22365635273764967"", ""1821620.6900000002"", ""2186388.5""], [""2024-06-01 00:00:00"", ""0.343875195598072"", ""195824917.49999997"", ""-975464.85"", ""24920934.41"", ""3734081.91"", ""0.1272613042719653"", ""1.1943088531924213"", ""2205909.3"", ""2952720.6100000003""]], ""highlight"": 2}",2026-03-28T02:35:28.231281
